,name,state,review_count,stars
38169,District Donuts Sliders Brew,LA,169,4.0
38171,India Sizzling,IN,187,4.0
38174,Liuyishou Hotpot Edmonton,AB,7,4.0
38176,Tacos 1989,TN,29,4.0
38178,Green Line Cafe,PA,51,3.5
38186,Drougie's Pizza,PA,90,2.5
38187,Thai Lanna 2,FL,29,4.5
38190,Popeyes Louisiana Kitchen,FL,7,1.5
38198,Dunkin',PA,17,2.5
38201,Sapporo,TN,110,4.5
38203,Mama Mia’s Italian Restaurant,IL,15,3.5
38208,Papa Murphy's,NV,43,3.5
38219,The Italian Kitchen,TN,92,2.5
38220,Taco Bell,IN,68,1.5
38221,Jay's Family Restaurant,TN,59,4.0
38239,McDonald's,IL,8,1.5
38240,Dutch Bros Coffee,ID,23,4.0
38249,NYF,AB,10,3.5
38255,General Tso Inn,IN,36,4.0
38268,Nick's Deli,PA,26,4.0
38269,Dillinger Brewing Company,AZ,7,4.0
38273,Lotus Inn,PA,90,3.5
38274,The Big Easy,FL,191,4.0
38275,McDonald's,FL,33,2.0
38276,Entre Panes,FL,10,4.5
38280,Donatos Pizza,IN,17,3.0
38281,Walgreens,LA,11,2.5
38291,Reno Food Tours,NV,12,5.0
38292,Lion's Choice,MO,29,3.5
38293,The Rambler,LA,8,4.5
38296,Three Kings Public House,MO,160,4.0
38298,Panda Express,AZ,51,2.0
38302,Sachi Ramen And Robata Bar,CA,324,4.0
38303,Bacon Nation,TN,19,2.5
38304,Pickleman's Gourmet Cafe,MO,79,4.0
38308,Chao Baan,MO,197,4.5
38309,Walgreens,MO,9,2.5
38311,Creative Cakes,LA,30,3.5
38316,Mimi Blue Meatballs,IN,567,4.0
38320,Twin Peaks,TN,108,3.5
38321,Dunkin' Donuts,PA,7,4.0
38324,Cantina Laredo,MO,196,3.5
38327,Ellie's Old Fashioned Doughnuts,TN,45,5.0
38329,Lab Social,CA,40,4.5
38341,Taco Bell,LA,10,1.5
38342,Casanova Pizzeria,ID,30,4.5
38352,Commodores International Yacht Club,FL,7,2.5
38358,Filiberto's Mexican Food,AZ,59,3.0
38365,Domino's Pizza,MO,14,2.0
38367,Golden's Fish and Chicken,IN,21,4.0
38370,Dunkin',FL,18,2.0
38371,New Orleans Food and Spirits,LA,443,4.0
38372,Dunkin',PA,13,2.0
38373,Easy Seafood,LA,18,4.5
38386,Red Lobster,PA,113,2.0
38389,Philly Pretzel Factory,NJ,10,3.5
38390,Beverage Depot,AZ,9,4.0
38392,Wawa,NJ,12,3.5
38393,Mitchells Cafe,NJ,5,4.0
38394,McDonald's,FL,22,2.5
38399,Subway,AZ,5,4.0
38400,Baskin-Robbins,ID,9,2.5
38401,Subway,TN,7,1.5
38405,Mi Carreta Restaurant and Bakery,FL,141,4.5
38410,L&L Hawaiian Barbecue,NV,97,3.0
38412,IHOP,FL,62,3.0
38413,Dutch Bros Coffee,ID,24,4.0
38414,Carl's Jr,NV,49,2.0
38416,District Taco,PA,16,3.5
38417,Lulu's Casita,PA,54,4.5
38418,Riptides,FL,30,3.5
38419,The Mayhaw Bar,LA,31,3.0
38420,Marble Slab Creamery,AB,19,3.5
38421,Japonais Bistro,AB,142,4.0
38431,Lou/Na,TN,30,4.0
38434,La Baguette Parisienne,AZ,100,4.5
38440,Sushi Sake,MO,160,3.5
38442,Dunkin',PA,15,3.0
38443,Cali - South Tampa,FL,224,4.5
38444,Kraftwork,PA,559,4.0
38446,Starbucks,FL,53,3.0
38450,Beehive Bake Shop,PA,6,4.5
38451,CVS Pharmacy,LA,47,2.0
38452,Odette's,PA,41,3.0
38458,McHardy's Chicken & Fixin',LA,128,4.0
38459,Subway,MO,6,2.5
38461,D'Ascenzo's Gelato,PA,95,5.0
38462,Manhattan Bagel,NJ,46,2.0
38470,Wawa,PA,7,2.5
38472,Starbucks,MO,24,1.5
38473,Old McMicky's Farm,FL,28,4.0
38477,Steak ’n Shake,FL,82,2.0
38486,Pizza Roma,PA,76,3.0
38489,Nothing Bundt Cakes,LA,38,4.0
38493,CVS Pharmacy,FL,8,3.0
38507,Pizza Hut,MO,13,1.5
38510,Roadrunner Coffee,AZ,122,4.0
38517,OwowCow Ice Cream,NJ,163,4.5
38521,Seaworthy,LA,416,4.0
38522,Buoy's Waterfront Bar & Grill,FL,121,4.5
38524,Riliberto's Fresh Mexican Food,AZ,6,2.5
38525,New Britain Inn,PA,84,3.5
38530,Ambler Farmer's Market,PA,8,4.0
38534,Villa Mexican Food,AZ,96,3.5
38535,The Brass Tap,FL,16,4.5
38540,Fruit Sensations,NJ,10,4.0
38545,Famous Dave's Bar-B-Que,AZ,184,3.0
38546,Burrito Bandito,NV,118,4.0
38547,Athenian Nail Spa & Bar - Nashville South,TN,281,4.0
38553,Waffle House,MO,13,2.5
38555,Nepa Hut Beach Bar,FL,27,3.5
38559,Walgreens,TN,9,1.5
38562,Liscio's Bakery,NJ,28,4.0
38570,Tinker's Burgers,CA,201,4.0
38571,Bistro Chopstix,IN,18,3.0
38573,Baggin's Gourmet Sandwiches,AZ,55,3.5
38577,Oronzo Italian,FL,110,4.5
38580,Dunkin',PA,8,2.5
38583,Crown Fried Chicken,NJ,8,3.5
38589,Raising Cane's Chicken Fingers,AZ,41,3.5
38596,Roxy,NV,570,4.0
38603,Bravo Pizza of Limerick,PA,19,4.5
38604,Chateau Pub & Restaurant,LA,27,3.0
38605,The Campus Grind,FL,18,4.0
38606,Babushka's Deli,IN,19,4.0
38607,Fiorella,PA,120,4.5
38616,Katerina's Pizza,PA,27,3.0
38618,Soul D'lysh & Catering,PA,8,3.0
38620,Epazote Kitchen & Cocktails,AZ,80,3.5
38622,Jack Brown's Beer & Burger Joint,TN,432,4.0
38627,Pizza 73,AB,5,2.0
38632,Nothing Bundt Cakes,IN,24,4.5
38636,Pronta Pizzeria,IN,7,4.5
38637,Amigos restaurant & Pizza,PA,6,4.5
38642,QDOBA Mexican Eats,PA,46,2.5
38645,Walgreens,FL,15,2.5
38661,Que Rico! Cuban Cafe,LA,133,4.5
38663,Wendy's,PA,25,2.5
38669,Amber Indian Restaurant,IN,23,3.5
38679,Mugs Coffee Hut,TN,5,4.0
38683,Provecho Mexican Grill,PA,111,4.0
38690,Shoreline Beach Cafe,CA,534,4.0
38692,Hissho Sushi,TN,81,3.0
38700,Pho 1,FL,128,4.0
38706,O'Toole's Irish Pub,FL,141,4.0
38708,Walgreens,IL,5,2.0
38714,GuGu Asian Table,PA,11,4.5
38718,Labadee house,IN,10,5.0
38729,Ambrosia Cakes,AZ,5,5.0
38735,Patti's Kitchen,FL,53,4.5
38737,Montecito Deli & Catering,CA,31,4.5
38739,Wing King of Fletcher,FL,40,4.0
38740,Walgreens,IL,6,3.0
38741,Beachbum Berry's Latitude 29,LA,389,4.0
38747,Jersey Mike's Subs,IN,44,4.0
38750,Roghani’s Restaurant,ID,28,4.5
38751,Brick House Dueling Piano Bar,IN,58,4.0
38752,Sab Sushi,FL,5,5.0
38759,Popeyes Louisiana Kitchen,LA,12,2.0
38761,Lolis Mexican Cravings,FL,33,4.0
38762,Duke's,TN,88,4.0
38764,Ford's Garage,FL,327,3.5
38766,House of Mexica,NV,374,4.5
38770,Hart's Table & Bar,AB,102,3.5
38777,Liquor Barn,NJ,13,4.0
38781,Capriotti's Sandwich Shop,NV,75,4.0
38784,Quiznos,IN,12,3.0
38788,Cookie's Snowballs,LA,5,4.0
38789,Burger Theory,FL,36,3.5
38796,Firehouse Saloon & Grill,NV,8,4.5
38797,Championship Bar & Music Club,NJ,7,3.0
38800,Tio Pepe Restaurant & Bar,PA,88,4.5
38801,Homemade Ice Cream & Bakery Cafe,IN,42,4.0
38803,Fazzi's Bar & Grill,IL,115,4.0
38804,Pizza Hut,ID,14,2.0
38806,Kilwins Clearwater Beach,FL,77,3.5
38812,Plumsteadville Pub,PA,13,4.0
38815,First Watch,FL,139,4.5
38817,Checkers,FL,25,2.0
38819,Craft Fry Wing,FL,43,4.5
38820,China King,IN,22,4.0
38824,Just Breakfast on Silverbell,AZ,113,3.5
38826,Careit Urban Deli,AB,18,4.0
38828,Subway,LA,6,4.0
38830,Baskin-Robbins,FL,5,1.5
38834,Cavanaugh's Restaurant,PA,119,3.0
38837,HUB Ice Cream Factory,AZ,181,4.0
38838,Linwood Pizza,PA,11,4.0
38844,Pancheros Mexican Grill,NJ,34,3.0
38846,Noble Roman's Craft Pizza & Pub,IN,11,3.5
38848,Grotto Pizza,DE,71,3.0
38851,Jose's Mexican Restaurant,TN,27,4.0
38852,Ziko Hookah Lounge,FL,5,4.5
38857,Johnny Carino's,ID,111,2.5
38866,Mandarin Inn,PA,23,3.5
38868,Rocco's Little Chicago,AZ,613,4.0
38883,Spring Garden Restaurant,PA,87,4.0
38887,TOSS - Salads & Wraps,FL,15,4.5
38891,Subway,IN,5,2.0
38894,Poke Bros,PA,21,4.0
38899,Speedway,IN,5,3.0
38903,Sandra's German Restaurant,FL,84,5.0
38910,Walgreens,FL,9,3.0
38913,Hollister Brewing Company,CA,550,3.5
38916,Rustika Pollo a La Brasa,PA,6,3.5
38925,The Clover & the Bee,MO,318,4.0
38926,China Max,TN,10,2.5
38928,Sunny Side Up Cafe,AZ,115,3.5
38929,Noodles & Company,IN,56,3.5
38932,21st Amendment,IN,5,3.5
38935,BoomBozz Craft Pizza & Taphouse,TN,154,3.5
38936,Seoul Taco Food Truck,MO,73,4.0
38940,McDonald's,LA,8,1.5
38942,Papa John's Pizza,AZ,19,3.0
38944,Thunderbird,IN,369,4.0
38947,McDonald's,PA,22,1.5
38953,Cocina Latina,MO,91,4.5
38955,Los Patios,IN,34,4.0
38957,Dutch Bros Coffee,NV,38,4.5
38958,Otto by Polpo,PA,32,3.5
38959,Aztlan Mexican Grill,NJ,98,4.5
38964,New Venice Pizza,PA,63,4.0
38965,Jockamo Upper Crust Pizza,IN,573,4.5
38966,Maggie Mae's on the Bluffs,FL,246,4.0
38975,Fat Catz,LA,115,3.0
38976,Biggest Little Boba Shop,NV,37,3.5
38982,Y Not Indian,AB,21,4.0
38985,Taco Bell,AZ,62,1.5
38988,Spring Mill Country Club,PA,10,2.5
38992,Crown Liquors,IN,10,3.5
38994,Selfie Subs,FL,73,4.5
38998,Walgreens,AZ,5,3.0
39001,Muscle Maker Grill,NJ,43,4.0
39002,Cornival Popcorn,IN,28,4.5
39005,Pizza Village,NJ,22,3.0
39008,The Lively,ID,39,4.0
39010,Firehouse Subs,TN,29,3.0
39014,Burger Joint,TN,95,4.5
39019,LongHorn Steakhouse,PA,6,3.5
39023,Parlor Public House,IN,59,4.5
39031,Yiro Yiro,PA,163,4.5
39033,Asher Amens African Cafe,FL,24,3.0
39036,Double Decker Pizza - Chadds Ford,PA,28,2.5
39042,Panda Express,TN,24,2.5
39045,Union Jack's Pub,PA,136,4.0
39046,Woodlands Indian Vegetarian Cuisine,TN,419,4.0
39047,Dig,PA,96,4.5
39048,Armenian Delight,PA,13,4.5
39054,Bradley's On 7th,FL,70,3.5
39057,Monterey Court,AZ,103,3.5
39058,Yummy Sushi & Hibachi,LA,104,4.0
39074,Starbucks,FL,9,3.5
39082,David's Mai Lai Wah,PA,522,3.0
39083,Market Forays,CA,8,4.5
39085,Greek's Pizzeria,IN,73,3.5
39086,Walgreens,NV,85,2.0
39100,Edible Arrangements,FL,23,2.5
39102,Casa Country Mexican Grill & Tequilería,TN,33,4.0
39103,OCF Coffee House,PA,148,3.5
39104,Young's Chop Suey,IL,7,3.0
39113,The Chopped Leaf,AB,35,3.5
39114,3UP Rooftop Lounge,IN,96,4.0
39116,Robert's Smokin' BBQ,FL,187,4.5
39119,La Gloria Colombian Restaurant - Pinellas Park,FL,12,4.5
39123,Grecian Island Restaurant,FL,37,3.5
39131,Auntie Anne's pretzels,IN,6,2.0
39133,Whiskey Cake,FL,613,4.0
39136,Tradesman's,PA,203,3.0
39137,El Chinito Gordo,AZ,199,4.5
39139,Hola Taco,PA,5,2.0
39144,AmeriThai,PA,120,4.0
39146,Cafe' Anglais,LA,5,3.5
39149,Sea Sea Riders Restaurant,FL,240,3.0
39151,Burger King,TN,9,1.5
39152,TAP Esports Center,PA,10,4.5
39153,Chef Chic,AZ,7,4.5
39154,China King,MO,35,3.5
39155,Bonefish Grill,FL,144,3.5
39161,Folcroft Diner,PA,120,4.0
39162,Panera Bread,PA,63,2.5
39166,Lincoln Square Pancake House,IN,178,4.5
39171,Edge City BBQ & Tap,FL,8,4.5
39174,Dragon House,NJ,56,4.5
39175,Espresso! Coffee Bar,DE,5,4.5
39177,Taco Loco,PA,93,4.5
39178,Petite Chou Bistro and Champagne Bar,IN,400,4.0
39180,Dine the District Food Tour,NV,22,3.5
39182,Whataburger,AZ,48,3.0
39183,WeVegan Cafe,FL,13,4.5
39188,Virago,TN,708,3.5
39190,Applebee's Grill + Bar,FL,83,2.5
39191,LongHorn Steakhouse,IL,62,3.5
39193,Elizabeth's Gourmet Delights,FL,129,4.5
39195,Jimmy John's,IN,37,3.0
39201,Bella Mia,NJ,31,3.5
39203,Anthony's Pizza Palace,NJ,30,3.5
39206,New Orleans Urban Adventures,LA,6,4.5
39208,Arizona Sports Grill,AZ,28,2.5
39209,Jamba,AZ,19,4.0
39213,Bonner's Irish Pub,PA,113,4.5
39215,Foundation Coffee,FL,14,3.0
39216,Benedict's Family Restaurant,FL,37,4.5
39223,Corner Pub Downtown,TN,70,4.0
39225,Papa John's Pizza,ID,14,2.5
39228,The Butcher Block,TN,56,4.0
39232,The Bower,AB,12,4.0
39241,Chili's,FL,114,3.0
39243,Southern Charm Bakery & Cupcakery,TN,7,2.5
39248,Cuban Breezes,FL,222,4.0
39253,Wawa,NJ,18,3.5
39256,CVS Pharmacy,MO,12,2.0
39264,Smoothie King,TN,26,2.5
39268,Cecil Whittaker's Pizzeria,MO,28,3.5
39273,La Cocina del Cafe,PA,24,5.0
39276,Super Natural Food and Wine,FL,7,4.5
39279,Church's Chicken,FL,6,2.5
39286,Starbucks,FL,96,3.0
39287,Casa Film Bar,AZ,56,4.5
39290,Church's Chicken,LA,5,1.5
39291,Taco Bell,FL,18,3.5
39293,MR MIKES SteakhouseCasual,AB,68,2.5
39297,Wawa,PA,27,2.5
39304,Pizza Luna,AZ,251,4.5
39307,Tiki Docks Skyway Bar + Grill,FL,160,3.5
39312,Curiosity Doughnuts,PA,43,4.5
39313,Culver's,AZ,94,3.5
39314,Arizona Student Unions,AZ,9,3.5
39317,Fox Hunt Tavern,PA,14,3.0
39319,Firehouse Subs,MO,8,3.5
39320,Outback Steakhouse,MO,131,3.5
39325,The Juicy Peanut Bar & Grill,IL,23,4.0
39330,SoFresh,FL,89,4.5
39332,Exxon,LA,7,3.0
39340,Red Pavilion Mandarin Cuisine,ID,309,4.0
39341,Loren & Mari Mexican Grill,IN,173,4.0
39342,Lava Mediterranean Cuisine,AB,7,3.0
39346,The Diner,TN,762,3.0
39347,Arby's,FL,13,2.5
39362,Mornings Breakfast & Brunch,IN,162,4.5
39367,Chin's Kitchen,PA,72,3.0
39370,Ceparano's New York Style Pizza,FL,47,3.5
39376,Gia Nina's Pizza,NJ,162,4.5
39382,Five To Oh! Coffee,AZ,6,4.5
39383,Rio Grande MX Cocina,IL,61,4.0
39384,Jerry's Bar,PA,424,3.5
39385,Flambo Burgers & Bar,LA,178,3.5
39395,Subway,LA,16,1.5
39396,Wawa,PA,7,3.0
39398,Wendy's,IN,25,2.0
39406,Rozana Mediterranean Grill,PA,6,4.0
39416,Friendly's,PA,41,2.5
39417,Goodson Farms,FL,104,4.5
39425,Rosalie Apothecary,LA,27,4.0
39426,Coventry Cafe,PA,32,3.5
39428,Asia Bakery,PA,65,4.0
39433,Wong Lee's Chinese Cuisine,FL,23,3.5
39438,McDonald's,TN,17,1.5
39451,Ha Long Bay,AZ,241,4.0
39452,Jack in the Box,AZ,20,3.0
39454,Nando's PERi-PERi,AB,97,3.5
39459,Mascoutah Steak House,IL,51,3.5
39460,The Capital Grille,FL,397,4.0
39462,Tokyo Bleu,NJ,92,4.0
39463,Inn at Little Harbor,FL,7,2.0
39466,Chick-fil-A,FL,10,2.5
39475,Kalamazoo Olive Company,FL,23,4.5
39476,Starbucks,FL,6,3.5
39477,Vine Wine Shop & Lounge,ID,15,5.0
39484,Antibrewery,FL,5,4.5
39491,Jamba,LA,67,4.0
39494,Burnz Restaurant Bar & Grill,FL,11,4.5
39496,Emerald Lanes,ID,25,3.0
39498,Saxbys 1800,PA,9,3.5
39501,7-Eleven,PA,16,3.0
39503,Dairy Queen,NJ,17,2.5
39505,Reese's Tavern,PA,13,3.5
39507,Chauhan Ale & Masala House,TN,1049,4.0
39509,Angelo Brocato,LA,638,4.5
39513,Harvey's & Swiss Chalet,AB,5,2.5
39528,Wendy's,DE,7,3.5
39530,John E McGovern & Associates,PA,7,3.5
39535,Chick'nCone,MO,28,3.5
39536,Capp's Deli,PA,47,4.5
39540,The Farm House,TN,833,4.0
39550,Vernie's Soul Food,PA,22,2.5
39553,Jerry's BBQ,FL,5,2.0
39555,Bravo's Pizza and Family Restaurant,PA,17,3.5
39558,Old Kings Road,CA,81,4.0
39559,Osman's Pizza & Grill,PA,31,3.5
39560,Pho Tay,ID,130,3.5
39561,Yogurtland Goleta,CA,57,4.0
39568,Circle K,AZ,5,3.5
39569,Boswell's Jamaican Grill,LA,220,4.0
39571,Mi Tierra Latina,FL,38,4.5
39579,Boxer Kitchen & Bar,AB,6,3.5
39581,Athenian Garden,FL,117,3.5
39582,Sgt Pepper's Cafe,IL,79,3.5
39583,The Pasta House Co.,MO,58,3.0
39593,Boucherie,LA,577,4.5
39594,N7 Nitro Kava,FL,9,4.0
39596,El Marisco Grill,TN,10,4.0
39601,Publix Super Markets,TN,26,4.0
39602,Chicken Holiday,NJ,13,4.0
39609,El Limon Havertown ,PA,31,4.0
39615,Noble Roman's Craft Pizza & Pub,IN,84,3.5
39617,Mr Whiskers Wines & Liquors,TN,43,3.0
39618,Nicolino's Restaurant - Wyndham Indianapolis,IN,55,2.5
39619,Blenders In The Grass,CA,239,4.0
39620,Bruno's,PA,114,3.0
39622,Wendy's,FL,28,3.0
39632,Caspers Express BBQ,FL,44,4.5
39633,The Rudder At Anchor High Marina,TN,134,3.0
39635,Wendy's,LA,12,2.0
39643,White Horse Coffee & Creamery,PA,64,4.5
39652,Lagerhaus Brewery & Grill,FL,155,3.5
39653,Pagano's Steaks,PA,91,3.5
39654,Il Forno,TN,5,5.0
39657,Chinatown Chinese Restaurant,PA,5,3.0
39661,Matt & Marie's,PA,201,4.0
39662,Rockfire Grill,CA,1246,4.5
39668,Zoubi,PA,102,4.0
39671,Baskin Robbins,MO,15,4.0
39672,Fair Grinds,LA,31,4.0
39673,5 Points Market & Restaurant,AZ,557,4.5
39675,Subway,FL,7,2.5
39681,Sparks Water Bar,NV,110,4.0
39682,Red Lantern Tavern,PA,7,3.5
39683,Walgreens,TN,9,2.5
39686,The Ridge Nashville,TN,149,4.5
39687,ChickeNuevo,AZ,19,4.0
39691,Donut Bistro,NV,156,4.0
39694,Tootsie's Orchid Lounge,TN,981,3.5
39695,Coconut Charlie's Beach Bar & Grill,FL,33,3.5
39705,URBAN Brew and BBQ,FL,749,4.0
39706,The Playhouse 822,PA,10,1.0
39708,China Star,FL,32,4.0
39711,Buffalo Wild Wings,PA,82,2.5
39712,Baskin-Robbins,LA,13,2.5
39718,Iavarone's Steakhouse & Italian Grill,FL,382,4.0
39721,Pinang Asian Cuisine,DE,142,4.0
39723,Nicey Treat,IN,206,5.0
39726,The Bedouins,AB,40,5.0
39729,Tuscan Pizza,NJ,26,4.0
39733,First Watch,FL,116,4.0
39737,Baby Luna,NJ,22,3.5
39739,Miguelitos Taqueria Y Tequilas,FL,418,4.0
39742,Great Harvest Bread Company-Maplewood,MO,27,4.5
39743,Cocco's Pizza - Folsom,PA,16,3.0
39755,Fat Tuesday,LA,74,4.0
39758,La Hacienda,NJ,20,3.5
39759,Amore Pizza and Pasta,PA,10,3.0
39765,Mapco Mart,TN,6,1.5
39772,Sakana Sushi Asian Grill,FL,116,4.0
39774,Cotee River Brewing,FL,24,4.5
39776,Chamo bites,FL,16,4.0
39778,BJ's Lounge,LA,33,3.5
39784,Spring Roll Kitchen,AB,33,2.5
39787,Revision Brewing,NV,176,4.5
39793,The Cheesecake Factory,PA,664,3.0
39808,Pub I,PA,9,4.0
39809,Wiseguy Pizza Pie,ID,71,4.0
39810,Panera Bread,TN,79,2.5
39811,E.B.I. Sushi,FL,58,4.5
39816,Applebee's Grill + Bar,MO,22,2.5
39817,Native Grill & Wings,AZ,225,2.5
39823,El Rodeo,TN,36,3.5
39824,El Sitio,CA,37,4.0
39827,Grooveground,NJ,97,4.0
39828,Wing Nutz Food Truck,MO,9,2.5
39829,La Bamba,IN,34,3.5
39836,Moodys Butcher Shop,IN,17,4.0
39837,Big Daddy'z BBQ & Grill,PA,158,4.5
39840,PokeCeviche,CA,155,4.0
39841,Pita's Republic,FL,26,4.0
39842,ABC Permits,TN,10,5.0
39844,Cook,PA,50,4.5
39846,Ethio Coffee House,TN,65,5.0
39849,Subway,MO,6,2.5
39850,Carmela's Corner,FL,11,4.0
39851,Chillin Pizza,PA,15,1.5
39852,The Peach Truck,TN,97,3.0
39857,Young's Fortune Restaurant,LA,39,3.5
39858,Asiana Garden,PA,71,4.0
39862,Kung Fu Tea,PA,13,4.5
39864,Riverfront Market,DE,21,3.5
39865,Papa John's Pizza,PA,8,3.5
39877,QuikTrip,AZ,21,4.0
39881,Five Guys,AB,14,4.0
39882,Vegan Wit A Twist,LA,125,4.5
39883,Long's Bakery,IN,533,4.5
39884,Indy Party Rentals,IN,24,1.0
39885,Carl's Jr,AZ,23,2.0
39886,Bravo Pizza & Halal Food,PA,22,2.0
39887,Yiayia's House of Pancakes,IN,116,3.5
39888,Dunkin',PA,19,2.5
39889,Auntie Anne's,IL,6,1.0
39894,Little Thai Market,PA,189,4.0
39896,Bar Louie - Kirkwood,MO,327,3.5
39902,Caribbean Sandwich Shop,FL,50,4.5
39903,Georgine's Restaurant,PA,131,3.0
39905,Amazing Crab House,PA,52,4.5
39910,Starbucks,IN,5,2.5
39914,Chick-fil-A,IN,78,4.0
39918,Adam's Smokehouse,MO,346,4.5
39937,Blupoint Oyster House and Bar,IN,19,4.5
39939,Dunkin',PA,19,1.5
39941,Asian Fusion & Steak,PA,43,3.5
39949,Stingers,IL,13,4.0
39956,Passariellos Pizzeria & Italian Kitchen,NJ,161,3.5
39957,CVS Pharmacy,FL,5,3.0
39962,Tony's On Main Street,MO,262,4.0
39963,Hibachi Express Of Seminole,FL,9,5.0
39971,Chez Cora,AB,47,4.0
39972,Circus Circus Reno,NV,1249,2.5
39976,Persian Grill,PA,224,4.5
39979,Seaside Inn Restaurant & Lounge,FL,16,3.0
39983,Yard House,IN,826,4.0
39992,Cassis Bakery,FL,117,4.5
39995,Win Win,PA,102,4.5
40000,Gigi's Mexican Peruvian Fusion,AZ,30,4.0
40001,Starbucks,IN,33,3.5
40008,Treme Creole Gumbo Festival,LA,19,4.0
40009,KFC,TN,19,1.5
40014,Craft Wine & Beer,NV,154,4.5
40016,Goodfellas Pizzeria - Broad Ripple,IN,85,4.0
40020,Cracker Barrel Old Country Store,TN,69,2.5
40027,Coco Fresh Tea & Juice,AB,20,4.0
40028,Subway,NV,25,3.0
40036,Hong Kong Gourmet,PA,32,3.5
40039,Wrap Shack,PA,90,3.5
40040,Mama's House,IN,311,3.5
40042,"Chocolate, Chocolate, Chocolate",MO,10,3.5
40044,Jimmy John's,MO,11,3.0
40048,Domino's Pizza,MO,38,1.5
40051,Joey's Restaurants,AB,10,2.5
40053,Doyle's Pub,AB,6,3.5
40054,Sushi Shop,AB,25,2.5
40055,Sallie's Cake and Candy Supplies,MO,5,4.0
40057,Montego Grill,PA,5,1.0
40058,Starbucks,LA,71,2.5
40060,Church's Chicken,IN,7,2.5
40061,Grecian Delights,PA,16,4.0
40064,Jimmy John's,FL,25,3.5
40065,Red Dirt Revival,MO,16,4.5
40070,Golden Dynasty Restaurant Chinese & Western Cuisine,AB,8,1.5
40071,H F Hornberger's Bakery,PA,37,3.5
40074,Philly Style Bagels,PA,185,4.0
40075,Chix & Bowls,PA,142,4.0
40080,Hummel's Pub,MO,10,5.0
40085,Subway,AZ,11,3.0
40086,General 1,FL,5,3.0
40088,City Coffee & Crêperie,MO,480,4.0
40091,Sweet Buns Bakery,FL,151,4.5
40093,Franco's Place,NJ,50,3.5
40094,Tai Me Up,PA,12,4.0
40098,Popeyes Louisiana Kitchen,PA,30,2.5
40105,Joe Canal's Discount Liquor Bellmawr,NJ,11,3.0
40106,Subway,AB,5,2.0
40107,La Viola Ovest,PA,209,3.5
40108,Wings Sports Bar & Grill,AB,5,4.0
40114,Panera Bread,TN,31,2.5
40115,Saigon Deli,FL,738,4.5
40116,Yogurtology,FL,75,3.5
40118,R Bar Treasure Island,FL,185,3.5
40121,Beraca Restaurant,LA,13,4.5
40122,Papa John's Pizza,FL,29,3.0
40125,Queen Chinese Restaurant,PA,24,3.5
40128,El Gigante Taqueria,IN,11,4.0
40129,Fiesta Chicken,ID,40,4.0
40130,Pomodoro Pizza,FL,86,4.0
40133,The Penthouse Club,PA,39,3.0
40134,McDonald's,NJ,18,2.5
40138,Wild Orchid,NV,66,3.0
40148,Domino's Pizza,LA,19,2.0
40149,Malt House Rockledge,PA,41,3.5
40165,El Paso Mexican Restaurant,PA,29,4.0
40166,McDonald's,MO,15,1.5
40168,Midtown Boba,FL,26,4.5
40170,Meat The Bun,AB,6,4.0
40171,Hungry Howie's Pizza & Subs,FL,13,3.0
40172,Pa & Ma's Backyard BBQ,IN,51,4.5
40173,Starbucks - Olivette,MO,39,3.5
40175,KC Prime,PA,182,4.0
40177,Taco Bell,TN,18,3.0
40181,Imo's Pizza,IL,25,2.0
40185,YUPPI,FL,69,4.5
40188,Fuddruckers - TA Travel Center,NV,48,3.0
40190,Rox Rooftop Bar,FL,25,4.0
40202,Pearl Cafe,MO,374,4.5
40207,C4 Creamery,ID,41,4.5
40208,Derf's Cafe,CA,126,3.5
40209,Subway,NV,36,2.5
40212,IL Granaio - Phoenixville,PA,193,4.5
40214,Booster Juice,AB,7,4.0
40219,McDonald's,AB,13,1.5
40223,Green Onion Cake Man,AB,25,4.5
40226,Sabor Puebla Taqueria & Cafe,NJ,6,5.0
40227,Jamba,AZ,23,3.0
40231,Chili Hot Pot,AB,74,4.5
40234,Jersey Mike's Subs,FL,35,3.5
40237,Germantown Biergarten,PA,16,2.5
40239,Buffalo Wild Wings,FL,159,2.5
40240,Grandma's Cookies,MO,112,4.5
40242,Brozinni Pizzeria at Speedway,IN,45,4.5
40245,Steak ’n Shake,MO,64,2.0
40255,Bliss Baked Goods,AB,30,4.5
40257,Domino's Pizza,IL,7,1.5
40258,Iris Cafe,TN,10,3.0
40260,Nifty Fifty's,PA,335,3.5
40264,The Big Squeezy,LA,10,4.5
40270,Don's Butcher Shop,IN,24,4.5
40275,Las Fuentes,MO,46,4.0
40277,Caplinger's Fresh Catch Seafood Kitchen,IN,33,4.0
40283,Garbanzo Mediterranean Fresh,MO,69,4.0
40293,Indianapolis Greek Festival,IN,24,4.5
40295,Song Huong Restaurant,FL,98,4.0
40297,Nice Chinese Restaurant,PA,9,2.5
40303,Hibachi Express,DE,21,3.0
40304,IHOP,FL,84,3.0
40306,Circle K,AZ,6,4.5
40308,Tienda Y Panaderia Guatemalteca,IN,7,5.0
40311,We Dat’s Chicken & Shrimp,LA,31,3.0
40318,McDonald's,IN,26,2.5
40328,Tutti Frutti Frozen Yogurt,LA,9,3.0
40333,Bertha Miranda's Mexican Food Restaurant and Cantina,NV,443,4.0
40334,The Chopped Leaf,AB,5,2.0
40335,Burger Orleans,LA,7,3.0
